Country Name,Region,Year,Value
Greece,Europe,1964,6576906345.0
Guatemala,North America,1964,1299099900.0
Guyana,South America,1964,194774513.1
High income,Global,1964,1482590000000.0
"Hong Kong SAR, China",Asia,1964,2206466461.0
Honduras,North America,1964,591100000.0
Heavily indebted poor countries (HIPC),Global,1964,26878565172.0
Haiti,North America,1964,325281200.0
IBRD only,Global,1964,392564000000.0
IDA & IBRD total,Global,1964,448836000000.0
IDA total,Global,1964,53949854635.0
IDA blend,Global,1964,16626632979.0
IDA only,Global,1964,38511156901.0
India,Asia,1964,56480289941.0
Ireland,Europe,1964,2851091646.0
"Iran, Islamic Rep.",Asia,1964,5379845648.0
Iraq,Asia,1964,2136408198.0
Iceland,Europe,1964,456206298.8
Israel,Asia,1964,4024344853.0
Italy,Europe,1964,65720771779.0
Jamaica,North America,1964,897949000.8
Japan,Asia,1964,87490590818.0
Kenya,Africa,1964,998759334.5
St. Kitts and Nevis,North America,1964,13416633.13
"Korea, Rep.",Asia,1964,3476789682.0
Kuwait,Asia,1964,2071668533.0
Latin America & Caribbean (excluding high income),South America,1964,89267114390.0
Liberia,Africa,1964,218929100.0
Libya,Africa,1964,1341395421.0
Latin America & Caribbean,South America,1964,111298000000.0
Least developed countries: UN classification,Global,1964,33150184767.0
Sri Lanka,Asia,1964,1309747899.0
Lower middle income,Global,1964,115346000000.0
Low & middle income,Global,1964,340150000000.0
Lesotho,Africa,1964,51939979.22
Late-demographic dividend,Global,1964,208297000000.0
Luxembourg,Europe,1964,910877686.3
Morocco,Africa,1964,2798345299.0
Madagascar,Africa,1964,802482183.7
"Middle East, North Africa, Afghanistan & Pakistan",Asia,1964,37876511285.0
Mexico,North America,1964,20080000000.0
Middle income,Global,1964,326749000000.0
Myanmar,Asia,1964,411419905.8
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,1964,28686249644.0
Mauritania,Africa,1964,224495743.9
Mauritius,Africa,1964,218914569.2
Malaysia,Asia,1964,2674423922.0
North America,North America,1964,733740000000.0
Niger,Africa,1964,582816396.4
Nigeria,Africa,1964,5552931319.0
Nicaragua,North America,1964,347119918.2
Netherlands,Europe,1964,20232048553.0
Norway,Europe,1964,7206522122.0
Nepal,Asia,1964,496098775.3
New Zealand,Oceania,1964,7340766415.0
OECD members,Europe,1964,1441850000000.0
Oman,Asia,1964,61872525.8
Pakistan,Asia,1964,5204955901.0
Panama,North America,1964,776137500.0
Peru,South America,1964,4353664867.0
Philippines,Asia,1964,5953756195.0
Papua New Guinea,Oceania,1964,305312048.8
Pre-demographic dividend,Global,1964,30268695832.0
Puerto Rico (US),North America,1964,2570500000.0
Portugal,Europe,1964,4429202657.0
Paraguay,South America,1964,408349206.3
Post-demographic dividend,Global,1964,1404570000000.0
Rwanda,Africa,1964,129999994.0
South Asia,Asia,1964,63741466509.0
Saudi Arabia,Asia,1964,2371808713.0
Sudan,Africa,1964,1388282600.0
Senegal,Africa,1964,1188930645.0
Singapore,Asia,1964,894153311.4
Sierra Leone,Africa,1964,371847461.4
"Somalia, Fed. Rep.",Africa,1964,229529912.7
Sub-Saharan Africa (excluding high income),Africa,1964,43834461491.0
Sub-Saharan Africa,Africa,1964,45891005946.0
Suriname,South America,1964,134400000.0
Sweden,Europe,1964,22685490195.0
Eswatini,Africa,1964,64980554.01
Seychelles,Africa,1964,15393031.56
Syrian Arab Republic,Asia,1964,1339494267.0
Chad,Africa,1964,392247517.7
East Asia & Pacific (IDA & IBRD countries),Asia,1964,81101169481.0
Togo,Africa,1964,234572186.5
Thailand,Asia,1964,3889129942.0
Latin America & the Caribbean (IDA & IBRD countries),South America,1964,104303000000.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,1964,28460826047.0
South Asia (IDA & IBRD),Asia,1964,63741466509.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,1964,45891005946.0
Trinidad and Tobago,North America,1964,711897520.3
Tunisia,Africa,1964,1025866792.0
Turkiye,Asia,1964,11177777778.0
Tanzania,Africa,1964,3748840925.0
Uganda,Africa,1964,589247687.3
Upper middle income,Global,1964,210883000000.0
Uruguay,South America,1964,1975701816.0
United States,North America,1964,684145000000.0
St. Vincent and the Grenadines,North America,1964,14758296.44
"Venezuela, RB",South America,1964,8192413793.0
World,Global,1964,1831030000000.0
South Africa,Africa,1964,11955995218.0
Zambia,Africa,1964,822639671.3
Zimbabwe,Africa,1964,1217759447.0
Africa Eastern and Southern,Africa,1965,33806176717.0
Africa Western and Central,Africa,1965,16920876930.0
Arab World,Asia,1965,26771102387.0
Argentina,South America,1965,28344705967.0
Australia,Oceania,1965,26014244162.0
Austria,Europe,1965,10041659445.0
Burundi,Africa,1965,158994963.0
Belgium,Europe,1965,17597783297.0
Benin,Africa,1965,289908680.4
Burkina Faso,Africa,1965,422916789.7
Bangladesh,Asia,1965,5906636792.0
"Bahamas, The",North America,1965,300272048.0
Belize,North America,1965,40110040.11
Bermuda,North America,1965,98000000.0
Bolivia,South America,1965,604377104.4
Brazil,South America,1965,22465522884.0
Barbados,North America,1965,105021996.9
Brunei Darussalam,Asia,1965,114039500.6
Botswana,Africa,1965,45788696.33
Central African Republic,Africa,1965,150574795.4
Canada,North America,1965,54649410479.0
Switzerland,Europe,1965,16780226225.0
Chile,South America,1965,6183988944.0
China,Asia,1965,70565994356.0
Cote d'Ivoire,Africa,1965,919771228.8
Cameroon,Africa,1965,814083265.5
"Congo, Dem. Rep.",Africa,1965,4043901818.0
"Congo, Rep.",Africa,1965,198318064.0
Colombia,South America,1965,5760761905.0
Costa Rica,North America,1965,592981162.3
Caribbean small states,North America,1965,1658476311.0
Germany,Europe,1965,134775000000.0
Denmark,Europe,1965,10870670865.0
Dominican Republic,North America,1965,888100000.0
Algeria,Africa,1965,3136284307.0
East Asia & Pacific (excluding high income),Asia,1965,94594887800.0
Early-demographic dividend,Global,1965,218952000000.0
East Asia & Pacific,Oceania,1965,231441000000.0
Europe & Central Asia,Europe,1965,676604000000.0
Ecuador,South America,1965,2387047396.0
"Egypt, Arab Rep.",Africa,1965,4948667540.0
Euro area,Europe,1965,412775000000.0
Spain,Europe,1965,25479619607.0
Ethiopia,Africa,1965,2159998591.0
European Union,Europe,1965,467013000000.0
Fragile and conflict affected situations,Global,1965,44620716060.0
Finland,Europe,1965,8680393839.0
Fiji,Oceania,1965,147084750.0
France,Europe,1965,100928000000.0
Faroe Islands,Europe,1965,57954522.42
Gabon,Africa,1965,226474285.8
United Kingdom,Europe,1965,101825000000.0
Ghana,Africa,1965,2053462968.0
Equatorial Guinea,Africa,1965,64748333.33
Greece,Europe,1965,7582209670.0
Guatemala,North America,1965,1331399900.0
Guyana,South America,1965,213235294.1
High income,Global,1965,1611500000000.0
"Hong Kong SAR, China",Asia,1965,2435078534.0
Honduras,North America,1965,651050000.0
Heavily indebted poor countries (HIPC),Global,1965,30407034660.0
Haiti,North America,1965,353251800.0
IBRD only,Global,1965,430309000000.0
IDA & IBRD total,Global,1965,493478000000.0
IDA total,Global,1965,60415096599.0
IDA blend,Global,1965,17977186458.0
IDA only,Global,1965,43922137299.0
India,Asia,1965,59556105229.0
Ireland,Europe,1965,3035655794.0
"Iran, Islamic Rep.",Asia,1965,6197319929.0
Iraq,Asia,1965,2335785506.0
Iceland,Europe,1965,550150988.0
Israel,Asia,1965,4329084429.0
Italy,Europe,1965,70717012186.0
Jamaica,North America,1965,972159611.1
Jordan,Asia,1965,599759760.1
Japan,Asia,1965,97338107606.0
Kenya,Africa,1965,997919320.8
St. Kitts and Nevis,North America,1965,13593932.32
"Korea, Rep.",Asia,1965,3141131708.0
Kuwait,Asia,1965,2097199161.0
Latin America & Caribbean (excluding high income),South America,1965,96773648115.0
Liberia,Africa,1965,229260800.0
Libya,Africa,1965,1804979680.0
Latin America & Caribbean,South America,1965,119598000000.0
Least developed countries: UN classification,Global,1965,37295152842.0
Sri Lanka,Asia,1965,1698319328.0
Lower middle income,Global,1965,123582000000.0
Low & middle income,Global,1965,375606000000.0
Lesotho,Africa,1965,54879978.05
Late-demographic dividend,Global,1965,233447000000.0
Luxembourg,Europe,1965,929477284.8
Morocco,Africa,1965,2948331090.0
Madagascar,Africa,1965,833563473.0
"Middle East, North Africa, Afghanistan & Pakistan",Asia,1965,41652574542.0
Mexico,North America,1965,21840000000.0
Middle income,Global,1965,359974000000.0
Myanmar,Asia,1965,367053117.2
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,1965,31805270075.0
Mauritania,Africa,1965,255340475.0
Mauritius,Africa,1965,230024160.5
Malaysia,Asia,1965,2956337669.0
North America,North America,1965,796652000000.0
New Caledonia,Oceania,1965,159594492.5
Niger,Africa,1965,673383510.8
Nigeria,Africa,1965,5874537650.0
Nicaragua,North America,1965,564290020.4
Netherlands,Europe,1965,22721869808.0
Norway,Europe,1965,8111945661.0
Nepal,Asia,1965,735267082.3
New Zealand,Oceania,1965,5706251400.0
OECD members,Europe,1965,1566490000000.0
Oman,Asia,1965,63279974.69
Pakistan,Asia,1965,5929231415.0
Panama,North America,1965,852485300.0
Peru,South America,1965,5163008077.0
Philippines,Asia,1965,6517349772.0
Papua New Guinea,Oceania,1965,344176055.1
Pre-demographic dividend,Global,1965,33350877902.0
Puerto Rico (US),North America,1965,2881500000.0
Portugal,Europe,1965,4901711248.0
Paraguay,South America,1965,443587301.6
Post-demographic dividend,Global,1965,1527390000000.0
French Polynesia,Oceania,1965,176534588.4
Rwanda,Africa,1965,148799980.0
South Asia,Asia,1965,67970199333.0
Saudi Arabia,Asia,1965,2647955558.0
Sudan,Africa,1965,1446869619.0
Senegal,Africa,1965,1210058228.0
Singapore,Asia,1965,974644096.1
Sierra Leone,Africa,1965,359379856.2
El Salvador,North America,1965,877720000.0
"Somalia, Fed. Rep.",Africa,1965,243725898.0
Sub-Saharan Africa (excluding high income),Africa,1965,48308630395.0
Sub-Saharan Africa,Africa,1965,50543636348.0
Suriname,South America,1965,154150000.0
Sweden,Europe,1965,24963947415.0
Eswatini,Africa,1965,70279971.89
Seychelles,Africa,1965,15603031.99
Syrian Arab Republic,Asia,1965,1472036540.0
Chad,Africa,1965,416926303.3
East Asia & Pacific (IDA & IBRD countries),Asia,1965,94498004640.0
Togo,Africa,1965,264505506.0
Thailand,Asia,1965,4388937649.0
Latin America & the Caribbean (IDA & IBRD countries),South America,1965,111947000000.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,1965,31555336449.0
South Asia (IDA & IBRD),Asia,1965,67970199333.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,1965,50543636348.0
Trinidad and Tobago,North America,1965,736573158.6
Tunisia,Africa,1965,991047619.0
Turkiye,Asia,1965,11966666667.0
Tanzania,Africa,1965,3817226546.0
Uganda,Africa,1965,884502310.0
Upper middle income,Global,1965,235906000000.0
Uruguay,South America,1965,1890767156.0
United States,North America,1965,741905000000.0
St. Vincent and the Grenadines,North America,1965,15108295.56
"Venezuela, RB",South America,1965,8427777778.0
World,Global,1965,1995230000000.0
South Africa,Africa,1965,13068994772.0
Zambia,Africa,1965,1061199576.0
Zimbabwe,Africa,1965,1312105394.0
Africa Eastern and Southern,Africa,1966,36927249593.0
Africa Western and Central,Africa,1966,18033947667.0
Arab World,Asia,1966,28351046183.0
Argentina,South America,1966,28630474728.0
Australia,Oceania,1966,27349284376.0
Austria,Europe,1966,10939526219.0
Burundi,Africa,1966,165444571.4
Belgium,Europe,1966,18894891312.0
Benin,Africa,1966,302925235.2
Burkina Faso,Africa,1966,433889766.2
Bangladesh,Asia,1966,6439687854.0
"Bahamas, The",North America,1966,346800000.0
Belize,North America,1966,44450044.45
Bermuda,North America,1966,115000000.0
Bolivia,South America,1966,669191919.2
Brazil,South America,1966,28283323733.0
Barbados,North America,1966,113195122.8
Brunei Darussalam,Asia,1966,132757528.0
Botswana,Africa,1966,51465655.39
Central African Republic,Africa,1966,157930018.1
Canada,North America,1966,61252415405.0
Switzerland,Europe,1966,18019402374.0
Chile,South America,1966,7256882086.0
China,Asia,1966,76854053259.0
Cote d'Ivoire,Africa,1966,1024102880.0
Cameroon,Africa,1966,851112534.6
"Congo, Dem. Rep.",Africa,1966,4532660182.0
"Congo, Rep.",Africa,1966,220613582.0
Colombia,South America,1966,5428518519.0
Costa Rica,North America,1966,647305630.2
Caribbean small states,North America,1966,1763304085.0
Germany,Europe,1966,143304000000.0
Denmark,Europe,1966,11931740293.0
Dominican Republic,North America,1966,983900000.0
Algeria,Africa,1966,3039859187.0
East Asia & Pacific (excluding high income),Asia,1966,103483000000.0
Early-demographic dividend,Global,1966,216878000000.0
East Asia & Pacific,Oceania,1966,258962000000.0
Europe & Central Asia,Europe,1966,731700000000.0
Ecuador,South America,1966,2429308639.0
"Egypt, Arab Rep.",Africa,1966,5278005612.0
Euro area,Europe,1966,446518000000.0
Spain,Europe,1966,29559436183.0
Ethiopia,Africa,1966,2324466416.0
European Union,Europe,1966,505529000000.0
Fragile and conflict affected situations,Global,1966,47607568997.0
Finland,Europe,1966,9306142172.0
Fiji,Oceania,1966,150603925.5
France,Europe,1966,109307000000.0
Faroe Islands,Europe,1966,64397131.08
Gabon,Africa,1966,245849781.3
United Kingdom,Europe,1966,108573000000.0
Ghana,Africa,1966,2126300672.0
"Gambia, The",Africa,1966,44212081.35
Equatorial Guinea,Africa,1966,69110000.0
Greece,Europe,1966,8472021467.0
Guatemala,North America,1966,1390700000.0
Guyana,South America,1966,228705882.4
High income,Global,1966,1763380000000.0
"Hong Kong SAR, China",Asia,1966,2489845017.0
Honduras,North America,1966,692150000.0
Heavily indebted poor countries (HIPC),Global,1966,32971073893.0
Haiti,North America,1966,368948600.0
IBRD only,Global,1966,444621000000.0
IDA & IBRD total,Global,1966,513160000000.0
IDA total,Global,1966,65247708355.0
IDA blend,Global,1966,19605545864.0
IDA only,Global,1966,47199466538.0
India,Asia,1966,45581230504.0
Ireland,Europe,1966,3198820904.0
"Iran, Islamic Rep.",Asia,1966,6789938672.0
Iraq,Asia,1966,2530306096.0
Iceland,Europe,1966,660663763.3
Israel,Asia,1966,4703300098.0
Italy,Europe,1966,76622444787.0
Jamaica,North America,1966,1096759561.0
Jordan,Asia,1966,657999736.8
Japan,Asia,1966,113047000000.0
Kenya,Africa,1966,1164519674.0
St. Kitts and Nevis,North America,1966,14469078.18
"Korea, Rep.",Asia,1966,3957064541.0
Kuwait,Asia,1966,2391199044.0
Latin America & Caribbean (excluding high income),South America,1966,106986000000.0
Liberia,Africa,1966,244459500.0
Libya,Africa,1966,2312438536.0
Latin America & Caribbean,South America,1966,131679000000.0
Least developed countries: UN classification,Global,1966,40642209234.0
Sri Lanka,Asia,1966,1751470588.0
Lower middle income,Global,1966,112804000000.0
Low & middle income,Global,1966,389671000000.0
Lesotho,Africa,1966,56699977.32
Late-demographic dividend,Global,1966,259994000000.0
Luxembourg,Europe,1966,976717015.5
Morocco,Africa,1966,2876401297.0
Madagascar,Africa,1966,900264584.6
"Middle East, North Africa, Afghanistan & Pakistan",Asia,1966,44827741482.0
Mexico,North America,1966,24320000000.0
Middle income,Global,1966,373234000000.0
Myanmar,Asia,1966,293103478.5
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,1966,33969222899.0
Mauritania,Africa,1966,266533605.2
Mauritius,Africa,1966,227534083.5
Malaysia,Asia,1966,3143517944.0
North America,North America,1966,874400000000.0
New Caledonia,Oceania,1966,164206536.4
Niger,Africa,1966,702296078.6
Nigeria,Africa,1966,6366917453.0
Nicaragua,North America,1966,607140010.5
Netherlands,Europe,1966,24741480717.0
Norway,Europe,1966,8753940267.0
Nepal,Asia,1966,906811943.8
New Zealand,Oceania,1966,5917437693.0
OECD members,Europe,1966,1714940000000.0
Oman,Asia,1966,67759972.9
Pakistan,Asia,1966,6561108778.0
Panama,North America,1966,928833000.0
Peru,South America,1966,6109048737.0
Philippines,Asia,1966,7189017888.0
Papua New Guinea,Oceania,1966,390992062.6
Pre-demographic dividend,Global,1966,36463686476.0
Puerto Rico (US),North America,1966,3170500000.0
Portugal,Europe,1966,5370108031.0
Paraguay,South America,1966,465888888.9
Post-demographic dividend,Global,1966,1671050000000.0
French Polynesia,Oceania,1966,215659453.6
Rwanda,Africa,1966,124525702.9
South Asia,Asia,1966,54738691617.0
Saudi Arabia,Asia,1966,2920555557.0
Sudan,Africa,1966,1484491676.0
Senegal,Africa,1966,1246908186.0
Singapore,Asia,1966,1096425608.0
Sierra Leone,Africa,1966,375479849.8
El Salvador,North America,1966,929520000.0
"Somalia, Fed. Rep.",Africa,1966,257375897.0
Sub-Saharan Africa (excluding high income),Africa,1966,52377020048.0
Sub-Saharan Africa,Africa,1966,54780137859.0
Suriname,South America,1966,190350000.0
Sweden,Europe,1966,27154716721.0
Eswatini,Africa,1966,76859969.26
Seychelles,Africa,1966,16443033.71
Syrian Arab Republic,Asia,1966,1342287553.0
Chad,Africa,1966,432794921.7
East Asia & Pacific (IDA & IBRD countries),Asia,1966,103377000000.0
Togo,Africa,1966,305227594.8
Thailand,Asia,1966,5279230817.0
Latin America & the Caribbean (IDA & IBRD countries),South America,1966,123241000000.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,1966,33702284400.0
South Asia (IDA & IBRD),Asia,1966,54738691617.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,1966,54780137859.0
Trinidad and Tobago,North America,1966,723739857.3
Tunisia,Africa,1966,1040952381.0
Turkiye,Asia,1966,14100000000.0
Tanzania,Africa,1966,4377998825.0
Uganda,Africa,1966,925381492.4
Upper middle income,Global,1966,260317000000.0
Uruguay,South America,1966,1809185094.0
United States,North America,1966,813033000000.0
St. Vincent and the Grenadines,North America,1966,16099959.75
"Venezuela, RB",South America,1966,8781333333.0
World,Global,1966,2162710000000.0
South Africa,Africa,1966,14211394315.0
